"fullVisitorId";"codssfamille";"nPPview";"nATC";"nConv"
"8376400626313164590";"143111";2;1;1
"3976530837184085163";"131311";8;0;0
"833308104483059282";"124112";7;5;2
"4080651186681165862";"211114";2;0;0
"5994503848060468351";"122311";3;0;0
"8135714047784383525";"151211";6;0;0
"5994503848060468351";"124211";2;1;0
"833308104483059282";"131211";2;0;0
"6242606477909924218";"214111";8;2;0
"3976530837184085163";"245111";1;1;0
"1338131615456789046";"143111";4;3;0
"2337182540870005157";"121116";1;0;0
"3976530837184085163";"111112";1;0;0
"4080651186681165862";"152313";2;0;0
"7151591900441300425";"122214";11;6;0
"2337182540870005157";"111211";26;4;0
"4080651186681165862";"242311";3;0;0
"2337182540870005157";"132216";1;0;0
"8135714047784383525";"133311";27;0;0
"4080651186681165862";"245411";1;0;0
"8084789702890017143";"232213";9;0;0
"4080651186681165862";"151411";7;1;0
"7151591900441300425";"111211";1;1;0
"4776453205963404799";"121112";4;1;1
"7752185318057603328";"112411";2;2;0
"4080651186681165862";"211117";3;0;0
"7752185318057603328";"143112";1;0;0
"2337182540870005157";"152311";3;0;0
"5994503848060468351";"124212";2;0;0
"5994503848060468351";"211115";3;0;0
"4080651186681165862";"213513";3;0;0
"3976530837184085163";"166311";1;0;0
"6242606477909924218";"111215";42;13;0
"7151591900441300425";"164114";1;1;0
"4776453205963404799";"131311";5;1;1
"1338131615456789046";"111114";27;8;0
"6242606477909924218";"153511";13;3;0
"8376400626313164590";"124112";1;0;0
"5994503848060468351";"151114";2;0;0
"7151591900441300425";"122114";4;3;0
"4080651186681165862";"123211";10;1;0
"833308104483059282";"111311";14;2;0
"5759376237097148685";"164112";1;0;0
"8376400626313164590";"131112";3;0;0
"2337182540870005157";"111311";17;0;0
"8376400626313164590";"152113";7;0;0
"5759376237097148685";"124114";2;0;0
"4776453205963404799";"131113";1;0;0
"4379579763744750335";"143112";3;2;1
"6242606477909924218";"151211";25;10;0
"4379579763744750335";"141114";1;1;1
"8135714047784383525";"214114";5;1;0
"6242606477909924218";"141112";5;0;0
"1338131615456789046";"211317";4;1;0
"7752185318057603328";"111213";20;12;1
"833308104483059282";"221116";3;1;1
"1338131615456789046";"132311";1;1;0
"6242606477909924218";"153113";3;0;0
"1440425491539044881";"164513";27;0;0
"6242606477909924218";"111211";8;4;0
"8084789702890017143";"111211";6;0;0
"2337182540870005157";"211211";1;0;0
"2337182540870005157";"151211";1;0;0
"4379579763744750335";"133311";1;0;0
"2337182540870005157";"122112";53;8;2
"8084789702890017143";"124212";1;0;0
"5994503848060468351";"122112";3;2;0
"4776453205963404799";"125111";1;0;0
"7752185318057603328";"211113";1;0;0
"7151591900441300425";"122211";7;4;0
"8135714047784383525";"143111";4;2;0
"4080651186681165862";"151212";4;0;0
"5759376237097148685";"121113";2;0;0
"8084789702890017143";"124113";4;2;0
"4379579763744750335";"142114";1;0;0
"4379579763744750335";"214111";4;3;1
"7151591900441300425";"121112";10;1;0
"7151591900441300425";"151211";4;0;0
"5759376237097148685";"133311";1;0;0
"1440425491539044881";"166113";11;1;0
"4080651186681165862";"213112";15;0;0
"2337182540870005157";"111215";7;1;0
"2337182540870005157";"127211";3;0;0
"8135714047784383525";"213214";1;1;0
"5759376237097148685";"131311";3;0;0
"2337182540870005157";"123311";14;0;0
"7752185318057603328";"111214";14;2;0
"7752185318057603328";"142114";1;0;0
"8135714047784383525";"213411";3;0;0
"2337182540870005157";"132212";2;0;0
"1440425491539044881";"164113";11;0;0
"8376400626313164590";"213111";3;1;0
"3976530837184085163";"233111";1;1;0
"1440425491539044881";"221115";1;0;0
"2337182540870005157";"164311";8;1;0
"5759376237097148685";"122112";1;0;0
"4379579763744750335";"214114";1;0;0
"8135714047784383525";"142114";2;0;0
"8376400626313164590";"152213";1;0;0
"4379579763744750335";"132111";1;0;0
"7151591900441300425";"111115";1;0;0
"4080651186681165862";"231217";4;0;0
"1440425491539044881";"166811";1;1;0
"4080651186681165862";"141111";18;3;0
"6242606477909924218";"122213";3;0;0
"5994503848060468351";"125311";1;1;0
"8135714047784383525";"161112";4;0;0
"2337182540870005157";"212115";2;0;0
"1338131615456789046";"141112";6;4;0
"7752185318057603328";"113112";2;1;0
"2337182540870005157";"121115";2;0;0
"5759376237097148685";"141112";4;1;1
"7151591900441300425";"124211";3;0;0
"7151591900441300425";"164112";3;3;0
"8135714047784383525";"131114";32;11;2
"7752185318057603328";"211111";1;0;0
"8084789702890017143";"151211";3;0;0
"5994503848060468351";"132113";1;0;0
"8084789702890017143";"131114";6;0;0
"8376400626313164590";"122112";5;2;0
"4080651186681165862";"124111";2;0;0
"6242606477909924218";"124211";12;5;0
"5759376237097148685";"213112";9;2;1
"8135714047784383525";"233411";2;0;0
"4080651186681165862";"131111";19;0;0
"833308104483059282";"152213";3;0;0
"3976530837184085163";"131111";2;1;0
"8376400626313164590";"121112";1;0;0
"1338131615456789046";"211112";1;0;0
"8135714047784383525";"151511";3;0;0
"7151591900441300425";"166114";1;0;0
"5994503848060468351";"163312";1;0;0
"1338131615456789046";"244114";1;0;0
"1440425491539044881";"121115";6;3;0
"5759376237097148685";"162511";2;1;0
"6242606477909924218";"141115";2;2;0
"7752185318057603328";"232311";1;0;0
"7151591900441300425";"111213";3;1;0
"8376400626313164590";"122113";1;0;0
"4776453205963404799";"161211";2;2;0
"2337182540870005157";"164113";1;0;0
"4080651186681165862";"126211";3;0;0
"8135714047784383525";"213211";8;2;0
"2337182540870005157";"121112";38;8;0
"5994503848060468351";"122214";3;1;0
"8376400626313164590";"111311";5;1;0
"833308104483059282";"122311";3;2;0
"7151591900441300425";"166211";3;0;0
"4379579763744750335";"122214";1;1;1
"8084789702890017143";"111311";9;0;0
"4080651186681165862";"243120";4;0;0
"7752185318057603328";"141114";1;0;0
"4776453205963404799";"143112";6;4;0
"8376400626313164590";"245112";1;1;0
"2337182540870005157";"111212";1;0;0
"2337182540870005157";"122113";16;3;0
"4776453205963404799";"166814";1;0;0
"1338131615456789046";"112111";8;4;0
"4080651186681165862";"242111";7;0;0
"8084789702890017143";"111112";3;0;0
"8376400626313164590";"166212";1;0;0
"4776453205963404799";"111215";23;3;0
"4776453205963404799";"141115";2;0;0
"2337182540870005157";"152213";9;0;0
"4379579763744750335";"131311";6;1;0
"3976530837184085163";"163211";1;1;0
"4080651186681165862";"111211";78;4;0
"7151591900441300425";"124113";10;3;0
"7151591900441300425";"124212";3;1;0
"8084789702890017143";"242114";1;0;0
"4080651186681165862";"231111";20;0;0
"2337182540870005157";"124112";115;42;0
"833308104483059282";"213114";4;1;0
"8084789702890017143";"121114";1;0;0
"8135714047784383525";"111213";10;1;0
"8135714047784383525";"132216";1;0;0
"7151591900441300425";"125211";1;1;0
"1440425491539044881";"153112";1;0;0
"7752185318057603328";"151213";2;0;0
"6242606477909924218";"151112";3;1;0
"4776453205963404799";"141111";3;1;0
"8376400626313164590";"111115";7;1;0
"8135714047784383525";"151116";1;0;0
"1440425491539044881";"166112";7;0;0
"1338131615456789046";"211111";1;0;0
"8135714047784383525";"247111";86;13;0
"7752185318057603328";"142111";1;1;0
"4776453205963404799";"151114";1;0;0
"2337182540870005157";"151115";3;0;0
"6242606477909924218";"242212";1;0;0
"2337182540870005157";"132111";13;4;0
"5994503848060468351";"111113";1;0;0
"7752185318057603328";"132111";1;1;0
"4080651186681165862";"121115";8;0;0
"2337182540870005157";"122111";6;0;0
"833308104483059282";"124212";4;0;0
"8376400626313164590";"211315";2;0;0
"2337182540870005157";"152211";1;0;0
"5759376237097148685";"233411";4;0;0
"6242606477909924218";"141111";17;5;0
"8376400626313164590";"111114";1;0;0
"3976530837184085163";"121113";3;1;0
"4379579763744750335";"164513";5;1;0
"4776453205963404799";"152312";2;0;0
"1338131615456789046";"121112";1;0;0
"4776453205963404799";"111114";3;1;0
"3976530837184085163";"141114";1;0;0
"1338131615456789046";"151511";1;0;0
"4776453205963404799";"151211";11;1;0
"833308104483059282";"151212";6;1;0
"7752185318057603328";"232111";1;0;0
"1338131615456789046";"121111";3;0;0
"4080651186681165862";"111115";23;4;0
"3976530837184085163";"122212";1;3;0
"3976530837184085163";"162312";2;1;0
"2337182540870005157";"122311";41;2;1
"4776453205963404799";"122112";1;0;0
"3976530837184085163";"122211";1;0;0
"4080651186681165862";"122112";21;6;0
"833308104483059282";"162511";7;2;0
"6242606477909924218";"142116";1;0;0
"8376400626313164590";"111211";2;1;0
"7752185318057603328";"161211";4;2;0
"8376400626313164590";"164513";1;0;0
"2337182540870005157";"111112";3;0;0
"5759376237097148685";"122214";1;0;0
"6242606477909924218";"151511";3;2;0
"4379579763744750335";"121111";2;0;0
"7752185318057603328";"124311";1;0;0
"8135714047784383525";"131211";4;0;0
"4080651186681165862";"213111";6;0;0
"4080651186681165862";"152112";23;0;0
"6242606477909924218";"111111";15;0;0
"4379579763744750335";"125311";8;2;0
"5994503848060468351";"111311";15;2;1
"1338131615456789046";"121113";3;2;0
"7151591900441300425";"153311";1;0;0
"4776453205963404799";"142114";3;2;2
"4080651186681165862";"121113";11;1;0
"8376400626313164590";"122111";1;0;0
"7752185318057603328";"151212";2;0;0
"8376400626313164590";"162312";8;4;1
"5759376237097148685";"214112";4;0;0
"1338131615456789046";"124111";4;3;0
"4379579763744750335";"246212";1;0;0
"8135714047784383525";"233111";1;0;0
"7752185318057603328";"143111";1;0;0
"2337182540870005157";"152312";4;0;0
"4379579763744750335";"122311";15;10;1
"5759376237097148685";"213211";2;0;0
"5759376237097148685";"231219";2;0;0
"833308104483059282";"245111";1;0;0
"5759376237097148685";"124212";3;1;0
"4080651186681165862";"152111";9;0;0
"1338131615456789046";"211117";3;0;0
"1338131615456789046";"111311";67;17;3
"833308104483059282";"123311";1;1;0
"5994503848060468351";"121112";5;1;1
"1338131615456789046";"111111";9;2;0
"5994503848060468351";"151311";3;0;0
"4379579763744750335";"164113";3;3;0
"7151591900441300425";"166814";4;0;0
"5759376237097148685";"124112";3;1;1
"8135714047784383525";"111113";1;0;0
"2337182540870005157";"124114";5;0;0
"4776453205963404799";"111213";1;0;0
"3976530837184085163";"124112";10;6;0
"8084789702890017143";"141111";5;0;0
"8084789702890017143";"142115";1;0;0
"7151591900441300425";"151116";1;0;0
"5759376237097148685";"211117";6;2;0
"4776453205963404799";"121115";2;0;0
"5759376237097148685";"111213";1;0;0
"5994503848060468351";"122111";3;2;1
"1440425491539044881";"124114";2;0;0
"5759376237097148685";"123211";1;0;0
"7151591900441300425";"166311";6;1;0
"4080651186681165862";"122311";28;0;0
"5994503848060468351";"123111";3;0;0
"8084789702890017143";"125111";2;0;0
"5759376237097148685";"231214";23;3;0
"7151591900441300425";"151212";5;1;0
"8135714047784383525";"141115";7;2;0
"7151591900441300425";"111311";5;2;0
"3950571208713785509";"121114";2;2;1
"7470373079037617826";"164112";1;0;0
"1157057035541665590";"211317";1;0;0
"4759415160904694626";"243113";6;2;0
"6966603467111251800";"124113";1;0;0
"4759415160904694626";"151111";3;0;0
"7470373079037617826";"163513";5;0;0
"3950571208713785509";"111115";1;0;0
"1157057035541665590";"162511";2;0;0
"6966603467111251800";"231517";1;0;0
"3950571208713785509";"131212";1;0;0
"7470373079037617826";"124212";4;1;1
"6966603467111251800";"151115";1;0;0
"6966603467111251800";"151211";3;0;0
"1157057035541665590";"111111";14;1;0
"7470373079037617826";"112411";1;0;0
"6966603467111251800";"231513";2;0;0
"7470373079037617826";"111114";25;7;4
"6966603467111251800";"122214";3;0;0
"4759415160904694626";"213211";4;0;0
"7470373079037617826";"141111";5;0;0
"7470373079037617826";"212111";2;1;1
"3950571208713785509";"131211";3;0;0
"1157057035541665590";"121114";1;1;0
"6966603467111251800";"123211";1;0;0
"7470373079037617826";"161212";5;2;1
"4759415160904694626";"142111";1;0;0
"1157057035541665590";"246216";1;0;0
"4759415160904694626";"151114";1;0;0
"1157057035541665590";"132111";1;1;0
"1157057035541665590";"141111";1;0;0
"7470373079037617826";"141115";2;0;0
"4759415160904694626";"211216";3;0;0
"1157057035541665590";"121111";2;0;0
"1157057035541665590";"142114";2;0;0
"7470373079037617826";"161611";1;1;1
"1157057035541665590";"211115";7;0;0
"6966603467111251800";"122211";3;1;1
"7470373079037617826";"164513";11;0;0
"4759415160904694626";"151511";7;1;1
"4759415160904694626";"151115";2;0;0
"3950571208713785509";"151111";3;1;1
"4759415160904694626";"143112";4;0;0
"4759415160904694626";"141114";1;0;0
"6966603467111251800";"125211";1;0;0
"6966603467111251800";"111115";6;1;0
"7470373079037617826";"112111";7;1;1
"3950571208713785509";"131113";1;0;0
"7470373079037617826";"151111";13;0;0
"4759415160904694626";"112111";2;0;0
"3950571208713785509";"245112";2;0;0
"1157057035541665590";"131311";7;0;0
"4759415160904694626";"131311";5;0;0
"3950571208713785509";"123311";4;3;0
"7470373079037617826";"111215";10;2;1
"1157057035541665590";"131115";2;0;0
"1157057035541665590";"111113";3;0;0
"4759415160904694626";"111114";22;1;0
"4759415160904694626";"211111";3;0;0
"7470373079037617826";"141116";2;0;0
"3950571208713785509";"222114";1;1;0
"7470373079037617826";"141112";24;3;2
"7470373079037617826";"162312";2;0;0
"7470373079037617826";"213112";3;1;0
"4759415160904694626";"111214";21;2;2
"1157057035541665590";"124212";30;9;0
"3950571208713785509";"131114";1;0;0
"4759415160904694626";"111111";64;9;3
"1157057035541665590";"152312";1;0;0
"3950571208713785509";"221111";5;0;0
"7470373079037617826";"161513";1;0;0
"7470373079037617826";"161914";5;0;0
"6966603467111251800";"231311";2;0;0
"6966603467111251800";"141111";19;3;1
"7470373079037617826";"143112";1;0;0
"7470373079037617826";"164312";6;3;1
"4759415160904694626";"111213";8;1;1
"7470373079037617826";"111111";27;4;3
"1157057035541665590";"124113";13;4;0
"1157057035541665590";"124112";4;0;0
"4759415160904694626";"153112";9;1;0
"7470373079037617826";"213111";33;2;1
"6966603467111251800";"122112";1;0;0
"4759415160904694626";"111311";42;1;1
"6966603467111251800";"122311";7;1;1
"7470373079037617826";"113111";8;2;2
"6966603467111251800";"152212";1;0;0
"6966603467111251800";"112311";1;0;0
"1157057035541665590";"151211";7;1;0
"4759415160904694626";"141116";1;0;0
"6966603467111251800";"111112";6;2;0
"7470373079037617826";"151114";14;2;1
"1157057035541665590";"111311";47;3;0
"1157057035541665590";"131312";1;0;0
"6966603467111251800";"111111";1;0;0
"7470373079037617826";"142111";2;0;0
"1157057035541665590";"225112";2;0;0
"1157057035541665590";"161212";1;0;0
"1157057035541665590";"111213";25;1;0
"3950571208713785509";"132111";1;0;0
"1157057035541665590";"214113";2;2;0
"7470373079037617826";"112311";1;0;0
"7470373079037617826";"111311";35;2;0
"7470373079037617826";"141114";2;0;0
"7470373079037617826";"111214";10;2;2
"3950571208713785509";"131312";1;0;0
"6966603467111251800";"151112";2;1;1
"7470373079037617826";"111211";48;14;9
"4759415160904694626";"213111";1;0;0
"4759415160904694626";"143111";4;1;1
"3950571208713785509";"213111";1;0;0
"6966603467111251800";"163513";6;1;0
"4759415160904694626";"151113";1;0;0
"4759415160904694626";"151213";9;1;0
"6966603467111251800";"112111";1;0;0
"1157057035541665590";"131114";3;2;1
"1157057035541665590";"141112";1;0;0
"3950571208713785509";"126211";1;0;0
"1157057035541665590";"161914";3;0;0
"3950571208713785509";"121116";1;0;0
"1157057035541665590";"231411";2;0;0
"6966603467111251800";"152112";2;0;0
"3950571208713785509";"111114";6;0;0
"7470373079037617826";"124111";1;0;0
"4759415160904694626";"211117";10;2;0
"3950571208713785509";"151211";7;1;0
"1157057035541665590";"125311";1;1;0
"7470373079037617826";"111115";13;2;1
"7470373079037617826";"151411";1;0;0
"3950571208713785509";"131314";1;0;0
"4759415160904694626";"131212";1;0;0
"7470373079037617826";"161412";3;0;0
"1157057035541665590";"131112";16;5;4
"7470373079037617826";"142114";12;3;1
"4759415160904694626";"132211";6;2;0
"7470373079037617826";"161211";14;6;5
"4759415160904694626";"242114";1;0;0
"3950571208713785509";"142111";2;1;0
"6966603467111251800";"111211";3;0;0
"4759415160904694626";"212113";5;0;0
"4759415160904694626";"142112";2;0;0
"3950571208713785509";"221116";8;1;0
"4759415160904694626";"244113";1;0;0
"1157057035541665590";"126111";14;3;0
"1157057035541665590";"231412";1;0;0
"1157057035541665590";"153311";1;0;0
"4759415160904694626";"142115";1;0;0
"4759415160904694626";"211114";18;0;0
"3950571208713785509";"152312";1;0;0
"7470373079037617826";"111213";9;1;1
"6966603467111251800";"122213";1;0;0
"6966603467111251800";"141112";6;1;0
"3950571208713785509";"111311";9;0;0
"1157057035541665590";"112111";2;0;0
"6966603467111251800";"151212";1;0;0
"3950571208713785509";"213214";1;0;0
"7470373079037617826";"151113";16;2;0
"6966603467111251800";"121113";1;0;0
"1157057035541665590";"211315";8;3;0
"4759415160904694626";"111212";4;0;0
"6966603467111251800";"231516";1;0;0
"1157057035541665590";"111215";12;2;0
"6966603467111251800";"125111";1;1;0
"3950571208713785509";"121113";1;0;0
"1157057035541665590";"151212";3;0;0
"1157057035541665590";"166814";1;0;0
"6966603467111251800";"141116";1;0;0
"1157057035541665590";"164211";1;0;0
"3950571208713785509";"111215";45;5;0
"7470373079037617826";"142115";6;0;0
"4759415160904694626";"141111";20;3;2
"3950571208713785509";"141112";5;1;0
"3950571208713785509";"111214";14;1;0
"4759415160904694626";"233412";5;0;0
"4759415160904694626";"161212";2;0;0
"4759415160904694626";"211115";47;1;0
"1157057035541665590";"131113";9;3;1
"4759415160904694626";"153113";4;0;0
"1157057035541665590";"111115";21;1;0
"7470373079037617826";"151211";31;2;0
"4759415160904694626";"161112";2;1;1
"4759415160904694626";"211113";5;0;0
"1157057035541665590";"131212";20;3;0
"1157057035541665590";"143112";1;0;0
"7470373079037617826";"151115";7;0;0
"3950571208713785509";"141115";6;2;1
"3950571208713785509";"213211";1;0;0
"4759415160904694626";"111115";8;2;1
"7470373079037617826";"242114";2;0;0
"3950571208713785509";"143111";1;1;0
"3950571208713785509";"162511";1;0;0
"3950571208713785509";"151115";1;0;0
"7470373079037617826";"121112";1;0;0
"4759415160904694626";"212111";1;0;0
"1157057035541665590";"161211";1;0;0
"3950571208713785509";"221212";1;0;0
"7470373079037617826";"151511";78;7;2
"4759415160904694626";"142114";1;0;0
"7470373079037617826";"124311";5;0;0
"6966603467111251800";"152113";3;0;0
"4759415160904694626";"151212";1;0;0
"3950571208713785509";"131111";1;0;0
"7470373079037617826";"124112";1;0;0
"4759415160904694626";"141112";5;3;1
"6966603467111251800";"111212";1;0;0
"1157057035541665590";"124111";3;0;0
"3950571208713785509";"221213";1;0;0
"1157057035541665590";"162312";4;0;0
"4759415160904694626";"151211";41;2;2
"6966603467111251800";"121112";3;1;1
"7470373079037617826";"152112";1;0;0
"6966603467111251800";"111215";7;0;0
"4759415160904694626";"141115";1;0;0
"6966603467111251800";"121111";5;0;0
"1157057035541665590";"121113";13;0;0
"4759415160904694626";"111112";10;1;0
"3950571208713785509";"213113";1;0;0
"1157057035541665590";"141115";2;0;0
"1157057035541665590";"121112";6;5;1
"3950571208713785509";"132311";1;1;0
"1157057035541665590";"124311";23;6;0
"4759415160904694626";"151116";1;0;0
"7470373079037617826";"111112";36;2;0
"3950571208713785509";"131112";1;0;0
"3950571208713785509";"121111";2;2;0
"7470373079037617826";"143111";2;0;0
"7470373079037617826";"152111";9;1;1
"6966603467111251800";"143112";1;0;0
"3950571208713785509";"141111";19;4;1
"1157057035541665590";"166113";1;0;0
"6966603467111251800";"162312";1;0;0
"1157057035541665590";"164513";5;3;0
"3950571208713785509";"151112";2;0;0
"1157057035541665590";"153115";1;0;0
"4759415160904694626";"131111";6;0;1
"6966603467111251800";"122114";3;0;0
"3950571208713785509";"221119";1;0;0
"3950571208713785509";"112111";2;1;0
"6966603467111251800";"111214";3;1;0
"6966603467111251800";"122111";1;0;0
"1157057035541665590";"131211";7;2;1
"4759415160904694626";"111211";35;6;4
"6966603467111251800";"122212";1;1;1
"3950571208713785509";"131311";2;0;0
"4759415160904694626";"111215";71;5;3
"6966603467111251800";"126211";1;0;0
"6966603467111251800";"124114";2;1;0
"3950571208713785509";"111211";3;0;0
"1157057035541665590";"111211";14;0;0
"3950571208713785509";"111111";12;2;1
"3950571208713785509";"213213";1;0;0
"1157057035541665590";"124211";19;2;0
"3950571208713785509";"211115";6;0;0
"1157057035541665590";"111214";2;0;0
"1157057035541665590";"122311";5;1;0
"4759415160904694626";"133211";1;0;0
"4759415160904694626";"112311";4;0;0
"6966603467111251800";"111311";6;0;0
"3950571208713785509";"211211";3;1;0
"6966603467111251800";"233412";1;0;0
"4759415160904694626";"112211";4;0;0
"3950571208713785509";"111112";7;0;0
"3950571208713785509";"213216";1;0;0
"7470373079037617826";"161112";11;5;0
"1157057035541665590";"124114";9;6;0
"6966603467111251800";"231514";1;0;0
"7470373079037617826";"151112";3;0;0
"6966603467111251800";"111213";2;0;0
"3950571208713785509";"111212";1;0;0
"6966603467111251800";"124112";3;1;0
"1157057035541665590";"166114";2;0;0
"7470373079037617826";"166814";3;0;0
"1157057035541665590";"247111";3;0;0
"3950571208713785509";"111213";11;0;0
"4759415160904694626";"211112";4;0;0
"6966603467111251800";"122113";8;2;0
"4759415160904694626";"161211";9;1;1
"1157057035541665590";"166112";8;4;1
"1157057035541665590";"111114";19;0;0
"6966603467111251800";"124311";3;0;0
"1157057035541665590";"131111";2;3;1
"1157057035541665590";"111112";5;0;0
"6966603467111251800";"113112";1;0;0
"6966603467111251800";"124211";1;1;0
"1157057035541665590";"125111";2;1;0
"6966603467111251800";"162511";2;0;0
"4759415160904694626";"153115";1;0;0
"5723363194023334739";"122211";1;0;0
"3301973882235855596";"131115";4;0;0
"3165269054597025148";"122214";3;0;0
"5723363194023334739";"124211";1;0;0
"3165269054597025148";"161114";1;1;0
"3301973882235855596";"163311";1;0;0
"3165269054597025148";"231212";1;0;0
"4988331974255101000";"162413";1;0;0
"7461752542780532573";"152212";3;0;0
"7461752542780532573";"122114";3;0;0
"3301973882235855596";"231513";1;0;0
"4988331974255101000";"111112";61;16;0
"3301973882235855596";"141111";1;0;0
"2713809537327397413";"111212";1;1;0
"7461752542780532573";"163211";2;0;0
"3165269054597025148";"243120";37;1;0
"7461752542780532573";"151111";1;0;0
"4988331974255101000";"141114";24;4;0
"3301973882235855596";"231219";1;0;0
"3301973882235855596";"164513";22;2;0
"4988331974255101000";"152111";2;1;0
"3301973882235855596";"151311";4;0;0
"3165269054597025148";"111111";29;7;0
"2713809537327397413";"212111";12;4;3
"3301973882235855596";"121113";3;1;0
"3301973882235855596";"111214";1;1;0
"3165269054597025148";"124113";1;0;0
"2713809537327397413";"151112";1;0;0
"2713809537327397413";"142116";4;4;0
"3301973882235855596";"122312";1;0;0
"3301973882235855596";"245111";1;0;0
"3301973882235855596";"164113";1;0;0
"5723363194023334739";"152212";5;0;0
"4988331974255101000";"151112";1;0;0
"5723363194023334739";"151311";2;0;0
"5723363194023334739";"131111";1;0;0
"2713809537327397413";"222114";2;1;1
"7461752542780532573";"122113";2;1;0
"4988331974255101000";"151115";6;0;0
"5723363194023334739";"122311";12;0;0
"2713809537327397413";"121114";6;0;0
"3165269054597025148";"124212";5;2;0
"3165269054597025148";"111214";9;1;0
"3165269054597025148";"231217";12;2;0
"7461752542780532573";"163113";5;0;0
"5723363194023334739";"125311";1;0;0
"3165269054597025148";"131211";11;1;1
"2713809537327397413";"166814";1;0;0
"3165269054597025148";"247111";4;1;1
"3301973882235855596";"212111";1;0;0
"3165269054597025148";"132211";1;0;0
"5723363194023334739";"125111";2;0;0
"5723363194023334739";"231111";1;0;0
"3301973882235855596";"111111";32;1;1
"3165269054597025148";"143111";11;7;1
"4988331974255101000";"163312";10;4;0
"3301973882235855596";"162312";4;1;0
"3301973882235855596";"124212";5;0;0
"3301973882235855596";"111311";16;3;0
"5723363194023334739";"111114";13;0;0
"4988331974255101000";"213111";2;1;0
"3165269054597025148";"151111";12;3;0
"3301973882235855596";"244111";5;1;0
"3301973882235855596";"163211";6;0;0
"5723363194023334739";"111113";3;0;0
"5723363194023334739";"122113";3;0;0
"5723363194023334739";"124212";7;3;0
"5723363194023334739";"247211";9;1;0
"5723363194023334739";"122114";8;0;0
"3165269054597025148";"166112";1;0;0
"4988331974255101000";"111211";100;23;0
"2713809537327397413";"211213";15;7;0
"3165269054597025148";"213211";9;0;0
"3301973882235855596";"161914";11;0;0
"4988331974255101000";"111115";5;0;0
"7461752542780532573";"124211";7;1;1
"3301973882235855596";"111211";1;0;0
"5723363194023334739";"211315";1;0;0
"3301973882235855596";"231711";2;0;0
"2713809537327397413";"221119";3;1;0
"3165269054597025148";"161914";35;6;1
"3301973882235855596";"142112";3;3;0
"3301973882235855596";"152314";1;0;0
"3301973882235855596";"131112";10;1;0
"4988331974255101000";"163211";10;4;0
"7461752542780532573";"126111";1;0;0
"3165269054597025148";"124111";5;1;0
"7461752542780532573";"152111";2;0;0
"7461752542780532573";"152311";1;0;0
"4988331974255101000";"122213";1;1;0
"3301973882235855596";"111215";3;0;0
"3165269054597025148";"151212";4;0;0
"2713809537327397413";"111114";35;7;0
"3165269054597025148";"151211";5;0;0
"5723363194023334739";"167115";2;0;0
"3301973882235855596";"161211";1;0;0
"7461752542780532573";"211317";2;0;0
"4988331974255101000";"123311";9;3;0
"2713809537327397413";"141112";12;2;0
"2713809537327397413";"111111";18;11;0
"3301973882235855596";"233412";2;0;0
"7461752542780532573";"151115";1;0;0
"3165269054597025148";"141116";1;0;0
"3301973882235855596";"211211";3;0;0
"7461752542780532573";"122214";17;1;0
"2713809537327397413";"213515";2;1;0
"3165269054597025148";"214111";3;0;0
"3301973882235855596";"163112";2;0;0
"3301973882235855596";"213111";8;0;0
"4988331974255101000";"151114";3;0;0
"3301973882235855596";"166814";25;4;0
"3165269054597025148";"151311";8;1;0
"3301973882235855596";"132211";1;0;0
"3165269054597025148";"245111";1;1;0
"3165269054597025148";"213512";19;3;0
"4988331974255101000";"213114";5;2;0
"3165269054597025148";"111213";19;4;0
"5723363194023334739";"151212";3;0;0
"2713809537327397413";"111214";4;0;0
"5723363194023334739";"243111";3;0;0
"3165269054597025148";"163513";10;2;1
"7461752542780532573";"121111";3;0;0
"2713809537327397413";"111113";3;0;0
"4988331974255101000";"141111";53;23;0
"3165269054597025148";"133311";3;0;0
"4988331974255101000";"133311";2;1;0
"5723363194023334739";"164311";6;0;0
"3165269054597025148";"124112";5;2;0
"3165269054597025148";"113112";6;1;0
"3165269054597025148";"211117";1;0;0
"7461752542780532573";"122211";3;1;1
"7461752542780532573";"124114";1;0;0
"3165269054597025148";"111113";11;4;0
"2713809537327397413";"222113";3;4;1
"2713809537327397413";"112111";7;3;0
"3301973882235855596";"163113";1;0;0
"2713809537327397413";"111215";19;1;0
"5723363194023334739";"111212";11;0;0
"2713809537327397413";"151212";2;1;0
"3165269054597025148";"244111";12;2;0
"2713809537327397413";"221111";6;4;2
"2713809537327397413";"214111";1;0;0
"4988331974255101000";"163113";5;0;0
"3301973882235855596";"225115";1;0;0
"3165269054597025148";"111212";3;0;0
"4988331974255101000";"142111";1;1;0
"2713809537327397413";"211115";31;8;0
"5723363194023334739";"126111";6;0;0
"7461752542780532573";"127111";4;0;0
"3165269054597025148";"161212";8;3;1
"7461752542780532573";"152211";1;0;0
"3301973882235855596";"153311";1;0;0
"7461752542780532573";"124111";8;1;1
"7461752542780532573";"162511";1;0;0
"3301973882235855596";"162413";5;4;1
"3301973882235855596";"111115";7;0;0
"5723363194023334739";"111311";58;0;0
"2713809537327397413";"132111";11;9;2
"3301973882235855596";"112111";2;0;0
"3301973882235855596";"152213";1;0;0
"5723363194023334739";"166814";8;0;0
"3165269054597025148";"161211";19;4;0
"2713809537327397413";"214113";1;1;0
"3301973882235855596";"143111";4;2;1
